,URBRUR,REGION,AGE,edu_attainment,occupation,gender,length_withoutfood,length_withoutcleanh20,length_withoutmeds,length_withoutfuel,length_withoutcash,frequency_sansfood,living_conditions,remittances,compare_conditions,econ_conditions,Qwelfare
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
